Sample	posterior	ESS(posterior)	likelihood	prior
0	-8184.210697922263	N	-8175.61892032005	-8.591777602212062
1000	-6230.280736996051	2.0	-6226.0714817801445	-4.209255215906669
2000	-6228.210621724284	3.0	-6224.354196646845	-3.8564250774389874
3000	-6228.742052494445	4.0	-6224.868661372392	-3.8733911220528743
